# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,159.75977220419634,0.0,0.3044188015382571,3.284948219186545,0.0,0.0
 0.09260919053662099,0.021441155429620433,0.23152297634155253,2.5000000000000004,159.75977220419634,0.0,0.3044188015382571,3.284948219186545,0.0,0.0
 0.13081693374868325,0.042782675388518474,0.5585653107132609,8.559582610167368,160.1328787044647,0.0,0.3073405418958974,3.253719778820201,9.765206445131133,255.5818696469944
 0.1600317258479073,0.06402538319464944,0.7271216489914768,5.7695546045899375,160.5078189335241,0.0,0.31027598465561007,3.222937157414703,12.833917413685047,105.03963054508331
 0.18457529936899952,0.08517010284288952,0.8615175630422672,5.475808725868445,160.88459095154582,0.0,0.31322468749814286,3.192596369039171,15.351147529430936,102.56167927553976
 0.20612390349052798,0.10621765897543126,0.9767480071488187,5.347466752680689,161.26319247974436,0.0,0.3161861922196735,3.162693452803404,17.5696544455182,102.95362537524336
 0.22553835758135948,0.12716887685124298,1.0791556526797195,5.274814581537107,161.64362089489782,0.0,0.3191600246967562,3.133224472426116,19.595112660578184,104.3273329027833
 0.24333070691102984,0.1480245823145538,1.1721726612309722,5.227921666091526,162.02587322398043,0.0,0.32214569487169253,3.104185515806102,21.48408408580221,106.16762239902708
 0.2598350259394544,0.16878560176239238,1.257914332126211,5.195105035692184,162.409946138907,0.0,0.32514269661490247,3.07557269596123,23.271054944169762,108.27292269920038
 0.27528368067224684,0.18945276211114895,1.3377967665292527,5.170834340253425,162.7958359513609,0.0,0.3281505077504345,3.047382150511623,24.97886185745369,110.54728989824686
 0.2898460907186116,0.21002689076215408,1.4128244284771445,5.152145950362181,163.18353860774943,0.0,0.33116859006523963,3.019610041529004,26.62352283407276,112.93879044627127
 0.30365033546253856,0.23050881556628047,1.4837410654528735,5.137306552531836,163.57304968434573,0.0,0.33419638923376815,2.992252556327012,28.21676113556623,115.4165498401787
 0.31679606360404916,0.25089936478755187,1.551115997666469,5.1252339534425575,163.9643643824367,0.0,0.33723333489988977,2.9653059069526964,29.76744185476742,117.9608084473135
 0.3293626372652182,0.27119936706574926,1.6153967521731727,5.1152172612756415,164.3574775237385,0.0,0.34027884078310616,2.938766329691949,31.282444356054892,120.55812046595187
 0.34141449962064524,0.2914096513780389,1.676942842214657,5.10677007639153,164.75238354594208,0.0,0.3433323045737285,2.9126300865908066,32.76721975054429,123.19883439597967
 0.3530048424594591,0.3115310469995689,1.7360483552002623,5.099548288396787,165.14907649832747,0.0,0.34639310819438884,2.8868934639393,34.226162064587,125.87568239629506
 0.3641781890575478,0.33156438346308753,1.7929575787925143,5.093301554073955,165.54755003769222,0.0,0.34946061782245635,2.861552773045375,35.662863929498975,128.58294981717847
 0.37497226058338595,0.3515104905175367,1.8478761241023303,5.0878433757230015,165.94779742436663,0.0,0.35253418397601094,2.836604350595537,37.080297802020915,131.31596072241882
 0.38541935503326247,0.37137019808564004,1.9009790390416246,5.083031956308386,166.34981151841887,0.0,0.35561314177486864,2.8120445577713755,38.480947595626496,134.07075051591337
 0.39554738589478494,0.39114433622049477,1.9524168523201193,5.078757557297021,166.75358477611545,0.0,0.35869681106018714,2.7878697807330273,39.86690633324572,136.84385015893224
 0.405447185298184,0.41083373506113696,1.9888684647369592,3.6820556590595483,167.15910924655233,0.0,0.36178449656005607,2.764076430881555,40.96289772272165,110.70844416298227
 0.41524993016117395,0.4304392247871168,2.0,1.1355528904019192,167.56637656847556,0.0,0.36487548820375837,2.740660944156291,41.546253382650896,59.50941986990719
 0.4250111355536481,0.4499616355720652,2.0000000000000058,5.914392225064633e-13,167.97537796744058,0.0,0.36796906123237916,2.717619782084021,41.9007061648677,36.31239872178927
 0.43473121653574226,0.46940179753625344,1.9999999999999942,-1.1878830513214537e-12,168.38610425302056,0.0,0.37106447662133957,2.694949430636204,42.255438646718595,36.49480724536848
 0.44441058811670164,0.4887605406981722,2.0,5.964395188017567e-13,168.79854581646498,0.0,0.374160981268647,2.672646401047365,42.61036576544977,36.668405150326585
 0.4540496652301704,0.5080386949251097,2.0,0.0,169.21269262846462,0.0,0.37725780839619183,2.650707229231983,42.965400849527285,36.83289176942205
 0.46364886270899314,0.5272370898827552,2.0,0.0,169.62853423722586,0.0,0.3803541778275948,2.62912847628369,43.32045566086582,36.9879682256615
 0.47320859525952436,0.5463565549838176,2.0,0.0,170.0460597668615,0.0,0.3834492963781476,2.60790672833528,43.675440440270734,37.13333793895553
 0.4827292774354609,0.5653979193356907,2.0,0.0,170.46525791595553,0.0,0.38654235832840017,2.5870385960402715,44.03026393986254,37.26870543884137
 0.4922113236111932,0.5843620116871553,2.0,0.0,170.88611695654504,0.0,0.38963254576301476,2.566520715156653,44.384833483157436,37.393779435746794
 0.5016551479546826,0.603249660374134,1.9999999999999882,-1.2461438960520069e-12,171.30862473328136,0.0,0.3927190290442712,2.5463497463660465,44.73905500239469,37.50827062782604
 0.5110611643998775,0.6220616932645238,2.0,1.2511528264484989e-12,171.73276866296325,0.0,0.3958009673497826,2.5265223748588426,45.09283309817395,37.611894242432896
 0.5204297866186681,0.6407989377021052,2.000000000000012,1.279847600419038e-12,172.15853573437144,0.0,0.3988775090738792,2.5070353109700707,45.446071094026934,37.70436971452379
