# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,-0.0,0,-0.0,37.36445409401371,0.0,0.9176738462355287,1.089711779519694,0.0,0.0
 0.12999631652640278,-0.016899042310432696,-0.12999631652640276,-0.9999999999999998,37.36445409401371,0.0,0.9176738462355287,1.089711779519694,0.0,0.0
 0.18325798574315022,-0.03358348933863664,-0.3132543022695529,-3.440710522935077,36.481554928958154,0.0,0.9448561139570291,1.058362204814477,-16.576633403332004,-311.2300768470789
 0.2237404319947801,-0.050059780909210816,-0.4069984177379304,-2.3156731904412315,35.58394643980136,0.0,0.9720575410064429,1.028745684092555,-22.17278282980872,-138.23644430211294
 0.2575546578992342,-0.06633440180559155,-0.48129508989401415,-2.1972016264993726,34.67190913925064,0.0,0.9991914521006777,1.0008092021780435,-26.971999983905743,-141.92893747317336
 0.28707817450108764,-0.08241387827487692,-0.5446328324003222,-2.145331918296341,33.74577186528795,0.0,1.0261652606924279,0.9745019036458393,-31.369476964832334,-148.9482787646823
 0.3135359216121568,-0.09830477414118455,-0.6006140961132445,-2.115874170159455,32.80591328890687,0.0,1.0528808454720568,0.9497750902208237,-35.5230009734225,-156.9870628498238
 0.3376591277028754,-0.11401368652106669,-0.6511950493150319,-2.096775735844191,31.852763146271435,0.0,1.0792350421895935,0.9265822188011628,-39.51175225428124,-165.34913584282748
 0.35992671634357887,-0.12954724113787106,-0.6975858440464533,-2.083332662550738,30.88680315586605,0.0,1.1051202543412997,0.9048788998949658,-43.37964051660621,-173.7003644505431
 0.3806732026759317,-0.14491208723555093,-0.7405999190195105,-2.0733185506202805,29.90856758232247,0.0,1.130425183664543,0.8846228962789571,-47.15186744745716,-181.8248579745477
 0.4001435893482517,-0.16011489209650226,-0.7808167920241822,-2.065540540180734,28.91864341086116,0.0,1.1550356778666129,0.8657741221007401,-50.84255326416424,-189.55380182325433
 0.4185239959336632,-0.17516233517228086,-0.8186675852819146,-2.0593011956424645,27.917670099727808,0.0,1.17883569004434,0.8482946422858869,-54.458714309825275,-196.73999205932586
 0.435959977338137,-0.19006110184066888,-0.8544839732717999,-2.0541653009962086,26.90633888242292,0.0,1.2017083407623428,0.8321486720859551,-58.00254048478168,-203.2478753416834
 0.4525680907966014,-0.20481787680728078,-0.8885280681347395,-2.049847199567928,25.88539159698109,0.0,1.223537069436735,0.817302577077095,-61.47280291618523,-208.94982684712582
 0.46844352613176754,-0.2194393371747639,-0.9210116169283675,-2.04615168704525,24.855619026458918,0.0,1.2442068588604953,0.8037248733026985,-64.8657847033079,-213.72527527524034
 0.48366532355288816,-0.23393214520751993,-0.9521088496846559,-2.0429409153179385,23.817858742094216,0.0,1.2636055125695473,0.79138622778441,-68.17593584084777,-217.461252831217
 0.4983000509979964,-0.24830294082460574,-0.9819653745508842,-2.040114855450075,22.772992449238142,0.0,1.2816249619415379,0.7802594594327319,-71.39636161829102,-220.0536900685295
 0.512404463152004,-0.26255833385809335,-1.0107045141499964,-2.037599248044254,21.72194284516123,0.0,1.2981625774839294,0.7703195403600205,-74.51920665678101,-221.4090884746762
 0.5260274670759957,-0.2767048961183876,-1.0384319302280012,-2.035337891166111,20.665670007267813,0.0,1.3131224567056636,0.7615435977759308,-77.53597105211169,-221.4463426834834
 0.539211603465525,-0.29074915331186246,-1.0652390705415213,-2.033287545084112,19.605167339866494,0.0,1.3264166599938967,0.7539109166531438,-80.43778038002998,-220.09855194026028
 0.5519941819073185,-0.30469757685952975,-1.0912057853728432,-2.0314144716234916,18.54145711714935,0.0,1.3379663661275027,0.7474029432401323,-83.21562254132303,-217.3146970262822
 0.5644081640693265,-0.3185565756681077,-1.116402345976648,-2.0296920258929374,17.47558566888704,0.0,1.3477029197382577,0.742003289711811,-85.8605590335328,-213.06108367904673
 0.5764828600287626,-0.3323324879069418,-1.140891024098089,-2.0280989437505217,16.408618263563053,0.0,1.3555687449515645,0.7376977403205993,-88.36391482720322,-207.32247023694933
 0.588244483905649,-0.3460315728454232,-1.1647273439344055,-2.0266181001722865,15.341633750870216,0.0,1.361518102936464,0.73447425916941,-90.71744887112439,-200.10281476066336
 0.5997166020763502,-0.35966000280600324,-1.1879610859819958,-2.0252355931032135,14.275719031078415,0.0,1.3655176741835313,0.7323230002115636,-92.91350593947395,-191.42559688393777
 0.6109787032079804,-0.37322385528751095,-1.204380277088167,-1.4579154381820612,13.211963423180022,0.0,1.3675469516223009,0.7312363197575883,-94.45445352206842,-136.82594078884927
 0.6221463801231482,-0.3867291053121832,-1.2093159685099457,-0.44196223254588124,12.151453006064353,0.0,1.3675984354287596,0.7312087920651117,-94.96249087178563,-45.49176642343595
 0.633266643788574,-0.4001816180477924,-1.2097296557306094,-0.0372012061143753,11.09526500771885,0.0,1.3656776260196668,0.732237228572418,-94.97868307109566,-1.4560985060423777
 0.6443363038230429,-0.41358714175332545,-1.211014942084107,-0.1161089274192179,10.044462316252751,0.0,1.361802817430564,0.7343207013529242,-94.92637426931786,4.725420800179901
 0.6553522106964159,-0.42695130109315643,-1.2131692373084568,-0.1955622218954182,9.000088183511178,0.0,1.356004698369487,0.7374605716355107,-94.8060059645173,10.926772183550424
 0.6663112629628094,-0.4402795908603429,-1.2161899992080865,-0.2756407968682618,7.963161187542494,0.0,1.348325773950916,0.7416605239769033,-94.6183092080393,17.127097482103174
