# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,-0.0,0,-0.0,37.717750726855094,0.0,1.69173892541091,0.5911077560369475,0.0,0.0
 0.040961771843507716,-0.0016778667525595811,-0.04096177184350771,-0.9999999999999998,37.717750726855094,0.0,1.69173892541091,0.5911077560369475,0.0,0.0
 0.05798592378080236,-0.0033623673567130205,-0.09894769562431008,-3.4060976425952334,37.55479437780123,0.0,1.6630936902594198,0.6012890349214263,-9.572068532640307,-562.2640450988263
 0.07108791943907862,-0.005053492290176932,-0.129073843219881,-2.299355638737436,37.393965600986995,0.0,1.634979865740894,0.6116283270233718,-12.275135865476912,-206.30958850372807
 0.08216587894658375,-0.006751231663064654,-0.1532537983856623,-2.1827083904215203,37.235235473883684,0.0,1.6073863509799582,0.6221279653086146,-14.328462475041572,-185.35242055845788
 0.09195420178254599,-0.008455575225465181,-0.17412008072912963,-2.131752568152405,37.0785755378823,0.0,1.580302270937953,0.632790332830739,-16.0047782063143,-171.25668609069123
 0.10082912463596277,-0.010166512374854511,-0.19278332641850854,-2.102919202525088,36.92395779177491,0.0,1.553716964416545,0.6436178679271369,-17.421869312122286,-159.67362524874397
 0.10901390811879,-0.011884032163331983,-0.20984303275475263,-2.0843198078529084,36.77135468624168,0.0,1.5276199919456146,0.6546130616727366,-18.644733346142484,-149.40701077626926
 0.11665386107931103,-0.013608123304711192,-0.22566776919810114,-2.0713133346660406,36.62073911704465,0.0,1.502001123335346,0.6657784634537413,-19.71420111816512,-139.9835545518468
 0.12384980493097066,-0.01533877418143948,-0.24050366601028172,-2.061702692240842,36.47208441931427,0.0,1.476850343764494,0.6771166788985526,-20.658123631147248,-131.1742465534141
 0.13067506591306124,-0.017075972851382893,-0.25452487084403136,-2.0543104315777994,36.32536436094611,0.0,1.4521578401694817,0.6886303763530897,-21.496622437318596,-122.8522701727542
 0.13718493741821586,-0.01881970705443979,-0.2678600033312767,-2.048447880528267,36.18055313686796,0.0,1.4279140070355572,0.7003222848664853,-22.24486673254403,-114.93994845105067
 0.14342232817461972,-0.02056996421902831,-0.2806072655928357,-2.043685053477137,36.03762536256639,0.0,1.4041094409634909,0.7121951970594304,-22.914673760791622,-107.38577305901615
 0.14942132200064892,-0.0223267314684216,-0.29284365017526853,-2.039739485868452,35.89655606784439,0.0,1.380734930966281,0.7242519744902586,-23.51549256642138,-100.15326287265825
 0.15520952170193092,-0.02408999562694215,-0.3046308437025791,-2.036417908093232,35.757320691105555,0.0,1.3577814647017599,0.7364955451204753,-24.05504024126797,-93.21511051650305
 0.16080964904514858,-0.02585974322602384,-0.3160191707470793,-2.033583585968392,35.61989507287184,0.0,1.335240220059081,0.7489289080550259,-24.539730940252593,-86.5499423993694
 0.16624067044542162,-0.027635960510143262,-0.32705031949057006,-2.0311370422764616,35.48425544980627,0.0,1.313102561911922,0.7615551359095407,-24.974974883868647,-80.14034774272348
 0.171518609610208,-0.029418633442618927,-0.3377592800556303,-2.0290041682383864,35.35037844871607,0.0,1.2913600369421554,0.7743773784171962,-25.36539298963571,-73.97169493196755
 0.17665714735407034,-0.031207747711277704,-0.3481757569642773,-2.0271286167137523,35.21824108067621,0.0,1.2700043787789255,0.7873988599641465,-25.714974692497623,-68.0313583916883
 0.1816680729627863,-0.03300328873401224,-0.358325220316858,-2.025466779017185,35.08782073465697,0.0,1.2490274907295855,0.80062289054653,-26.027196610618653,-62.308232550479154
 0.18656162966751857,-0.034805241664200334,-0.36822970263030463,-2.023984375999693,34.95909517227153,0.0,1.2284214574970693,0.8140528593806217,-26.305113060395428,-56.792322342564994
 0.19134678308249123,-0.03661359139601794,-0.37790841275001036,-2.022654088669597,34.832042521261876,0.0,1.2081785300974195,0.8276922450520344,-26.551426880508355,-51.47459208773052
