# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,-0.0,0,-0.0,28.557355963216587,0.0,0.007503106763372255,133.2781248537842,0.0,0.0
 0.10261895854512333,-0.01053065065288574,-0.10261895854512332,-0.9999999999999999,28.557355963216587,0.0,0.007503106763372255,133.2781248537842,0.0,0.0
 0.14508260749614826,-0.021048962997881414,-0.24770156604127158,-3.4166307201596826,28.5528315263544,0.0,0.0074985511296223615,133.35909600583886,-0.10654847084399875,-2.5091689827900914
 0.1776366786474346,-0.03155478960089194,-0.32271928614358275,-2.304403641365972,28.54831516943709,0.0,0.007494358640029789,133.43369967093344,-0.13873401260085008,-0.988679468299913
 0.20505604850195983,-0.0420479830272381,-0.38269272714939456,-2.187265474152169,28.54380673091563,0.0,0.007490530734122555,133.50188865050302,-0.16442531485508577,-0.9369763926210612
 0.2291907411778865,-0.05252839584166895,-0.43424678967984626,-2.1360977420638423,28.539306049126754,0.0,0.007487067268444489,133.56364570339431,-0.18648183547675057,-0.9138927484113037
 0.25098980180152036,-0.06299588060836646,-0.4801805429794063,-2.1071437018602577,28.534812962273104,0.0,0.007483971342831927,133.61889753329828,-0.20611378312236306,-0.9005868640196422
 0.27101713947821077,-0.07345028989095194,-0.5220069412797315,-2.0884652256603444,28.53032730840786,0.0,0.007481242861257583,133.66762963659514,-0.22397654334606143,-0.891918861711141
 0.28964025316327646,-0.08389147625248687,-0.5606573926414873,-2.075402213366206,28.525848925416483,0.0,0.007478886631414103,133.709741741455,-0.24047444842509436,-0.8858832823569656
 0.30711446116307856,-0.09431929225548807,-0.5967547143263549,-2.0657486556916567,28.521377650963803,0.0,0.00747690262572435,133.74522179271014,-0.2558785183700083,-0.8815317950369131
 0.3236256949964337,-0.10473359046192472,-0.6307401561595133,-2.058322362590665,28.51691332250149,0.0,0.007475290820817757,133.77405962790425,-0.2703812754012985,-0.8783569524642405
 0.3393143430997704,-0.11513422343322868,-0.6629400380962034,-2.05243190647139,28.51245577722578,0.0,0.007474056158562032,133.79615817502696,-0.28412551842254874,-0.8760629297515495
 0.3542894914195187,-0.1255210437303012,-0.6936038345192885,-2.0476455904378295,28.508004852066534,0.0,0.007473198685573618,133.81150991347465,-0.2972207729909726,-0.8744657674712039
 0.3686379035225687,-0.13589390391351466,-0.722927394942088,-2.0436798310641136,28.50356038364356,0.0,0.007472720120559121,133.8200794177714,-0.30975332957081136,-0.8734455415575058
 0.38242993677629816,-0.1462526565427234,-0.7510678402988668,-2.040340596566453,28.499122208252643,0.0,0.007472623888797484,133.82180274041906,-0.3217926834475741,-0.8729208852151824
 0.3957235830441053,-0.1565971541772649,-0.7781535198204036,-2.0374906158838795,28.494690161844133,0.0,0.007472911794671088,133.81664704153167,-0.33339584333926986,-0.8728350113990023
 0.4085673131516592,-0.16692724937596592,-0.8042908961957645,-2.0350300229361435,28.490264079996276,0.0,0.007473585675670693,133.80458101328426,-0.3446103126420688,-0.873147380775567
 0.4210021314639071,-0.1772427946971529,-0.8295694446155667,-2.0328844205872767,28.48584379786177,0.0,0.007474647402752519,133.78557490641668,-0.35547621392707446,-0.8738287132271992
 0.43306309320773473,-0.18754364269865115,-0.8540652246716427,-2.0309972435334216,28.481429150191886,0.0,0.0074761022847577,133.7595396519391,-0.3660278312501544,-0.8748570426798569
 0.4447804468923909,-0.19782964593779495,-0.8778435401001254,-2.0293247151547873,28.477019971277052,0.0,0.0074779471756377175,133.72653971906672,-0.37629477043131915,-0.8762165466259932
 0.4561805091972174,-0.20810065697143257,-0.9009609560896077,-2.0278324250644517,28.472616094898466,0.0,0.007480190892313243,133.6864278460614,-0.38630283421584777,-0.8778955339824267
 0.46728634514173945,-0.21835652835592484,-0.9234668543389568,-2.026492950352846,28.468217354370545,0.0,0.007482833783911475,133.63921060896178,-0.39607468991032757,-0.8798847509808339
 0.4781183040285777,-0.22859711264716343,-0.945404649170315,-2.0252841670230537,28.46382358242535,0.0,0.007485877937385237,133.58486584531363,-0.405630411922142,-0.8821785709900992
 0.4886944468689673,-0.2388222624005659,-0.966812750897547,-2.024188028689998,28.459434611266442,0.0,0.007489327213217612,133.52334215483873,-0.41498788595669095,-0.8847719036862276
 0.4990308909988312,-0.24903183017108735,-0.9877253378677999,-2.023189668276014,28.4550502724751,0.0,0.007493185537121928,133.45458951281913,-0.424163158651014,-0.8876623894104939
 0.5091420906910135,-0.25922566851321616,-1.0081729816898415,-2.022276727246439,28.450670397033413,0.0,0.007497453397794494,133.37862163893774,-0.43317069932561614,-0.8908478666054339
 0.5190410677210376,-0.26940362998099476,-1.028183158412051,-2.0214388478241307,28.446294815243558,0.0,0.0075021365693726605,133.29536069530943,-0.4420236330063572,-0.8943281365225542
 0.5287396023828841,-0.2795655671280103,-1.0477806701039154,-2.0206672837866875,28.441923356750515,0.0,0.007507237390322159,133.20479265636848,-0.45073391449962985,-0.8981028368685875
 0.538248392944568,-0.28971133250741,-1.0669879953274453,-2.0199545987400866,28.43755585047629,0.0,0.007512758238527738,133.10690538019605,-0.4593124904675786,-0.9021731956655363
 0.54757718969283,-0.29984077867189735,-1.0858255826373966,-2.0192944297410076,28.433192124599465,0.0,0.007518705092409507,133.00162564023796,-0.46776942349378386,-0.9065406026539253
